iter 212," acc, nmi, ri = (0.3202, 0.27448, 7e-05)", loss:0.00007, n_changed_assignment:598, time:3666.412
iter 213," acc, nmi, ri = (0.31822, 0.27537, 6e-05)", loss:0.00006, n_changed_assignment:738, time:3682.031
iter 214," acc, nmi, ri = (0.31822, 0.27367, 7e-05)", loss:0.00007, n_changed_assignment:1049, time:3697.509
iter 215," acc, nmi, ri = (0.31257, 0.27514, 5e-05)", loss:0.00005, n_changed_assignment:1008, time:3713.336
iter 216," acc, nmi, ri = (0.31385, 0.27505, 4e-05)", loss:0.00004, n_changed_assignment:290, time:3731.313
iter 217," acc, nmi, ri = (0.31531, 0.27521, 0.00019)", loss:0.00019, n_changed_assignment:541, time:3747.986
iter 218," acc, nmi, ri = (0.31618, 0.27382, 0.00031)", loss:0.00031, n_changed_assignment:759, time:3764.020
iter 219," acc, nmi, ri = (0.31834, 0.27441, 0.00011)", loss:0.00011, n_changed_assignment:433, time:3779.665
iter 220," acc, nmi, ri = (0.32293, 0.27675, 2e-05)", loss:0.00002, n_changed_assignment:501, time:3795.012
iter 221," acc, nmi, ri = (0.32095, 0.27529, 0.00018)", loss:0.00018, n_changed_assignment:485, time:3809.658
iter 222," acc, nmi, ri = (0.32119, 0.2762, 6e-05)", loss:0.00006, n_changed_assignment:317, time:3827.279
iter 223," acc, nmi, ri = (0.31915, 0.27394, 8e-05)", loss:0.00008, n_changed_assignment:408, time:3843.323
iter 224," acc, nmi, ri = (0.31944, 0.27476, 5e-05)", loss:0.00005, n_changed_assignment:477, time:3858.910
iter 225," acc, nmi, ri = (0.31502, 0.2751, 2e-05)", loss:0.00002, n_changed_assignment:554, time:3874.643
iter 226," acc, nmi, ri = (0.3156, 0.27592, 0.00016)", loss:0.00016, n_changed_assignment:460, time:3890.517
iter 227," acc, nmi, ri = (0.31542, 0.2743, 3e-05)", loss:0.00003, n_changed_assignment:424, time:3908.099
iter 228," acc, nmi, ri = (0.31496, 0.27333, 0.00064)", loss:0.00064, n_changed_assignment:884, time:3924.432
iter 229," acc, nmi, ri = (0.32066, 0.27562, 0.00012)", loss:0.00012, n_changed_assignment:962, time:3940.292
iter 230," acc, nmi, ri = (0.32579, 0.27526, 3e-05)", loss:0.00003, n_changed_assignment:498, time:3957.334
iter 231," acc, nmi, ri = (0.32253, 0.27465, 2e-05)", loss:0.00002, n_changed_assignment:508, time:3972.475
iter 232," acc, nmi, ri = (0.32404, 0.27642, 2e-05)", loss:0.00002, n_changed_assignment:494, time:3990.354
iter 233," acc, nmi, ri = (0.322, 0.27473, 8e-05)", loss:0.00008, n_changed_assignment:354, time:4006.023
iter 234," acc, nmi, ri = (0.32485, 0.27502, 4e-05)", loss:0.00004, n_changed_assignment:270, time:4021.463
iter 235," acc, nmi, ri = (0.32159, 0.27273, 0.00012)", loss:0.00012, n_changed_assignment:954, time:4037.438
iter 236," acc, nmi, ri = (0.32264, 0.27197, 2e-05)", loss:0.00002, n_changed_assignment:228, time:4053.473
iter 237," acc, nmi, ri = (0.32084, 0.27298, 3e-05)", loss:0.00003, n_changed_assignment:824, time:4069.038
iter 238," acc, nmi, ri = (0.32631, 0.27321, 5e-05)", loss:0.00005, n_changed_assignment:840, time:4086.459
iter 239," acc, nmi, ri = (0.32491, 0.27404, 4e-05)", loss:0.00004, n_changed_assignment:431, time:4104.522
iter 240," acc, nmi, ri = (0.32026, 0.27226, 2e-05)", loss:0.00002, n_changed_assignment:555, time:4120.712
iter 241," acc, nmi, ri = (0.32264, 0.27248, 3e-05)", loss:0.00003, n_changed_assignment:854, time:4136.896
iter 242," acc, nmi, ri = (0.32194, 0.27427, 7e-05)", loss:0.00007, n_changed_assignment:460, time:4154.345
iter 243," acc, nmi, ri = (0.32416, 0.2762, 9e-05)", loss:0.00009, n_changed_assignment:909, time:4170.302
iter 244," acc, nmi, ri = (0.31938, 0.27327, 6e-05)", loss:0.00006, n_changed_assignment:606, time:4185.780
iter 245," acc, nmi, ri = (0.31531, 0.27112, 1e-05)", loss:0.00001, n_changed_assignment:679, time:4201.632
iter 246," acc, nmi, ri = (0.31641, 0.27136, 5e-05)", loss:0.00005, n_changed_assignment:424, time:4217.723
iter 247," acc, nmi, ri = (0.32002, 0.27254, 1e-05)", loss:0.00001, n_changed_assignment:351, time:4233.576
iter 248," acc, nmi, ri = (0.32264, 0.27467, 4e-05)", loss:0.00004, n_changed_assignment:480, time:4251.045
iter 249," acc, nmi, ri = (0.32031, 0.27568, 4e-05)", loss:0.00004, n_changed_assignment:523, time:4266.357
iter 250," acc, nmi, ri = (0.31345, 0.2731, 7e-05)", loss:0.00007, n_changed_assignment:692, time:4282.061
iter 251," acc, nmi, ri = (0.30728, 0.27494, 3e-05)", loss:0.00003, n_changed_assignment:589, time:4300.459
iter 252," acc, nmi, ri = (0.31478, 0.27499, 3e-05)", loss:0.00003, n_changed_assignment:574, time:4315.944
iter 253," acc, nmi, ri = (0.31327, 0.27258, 4e-05)", loss:0.00004, n_changed_assignment:785, time:4332.688
iter 254," acc, nmi, ri = (0.31542, 0.27264, 2e-05)", loss:0.00002, n_changed_assignment:433, time:4348.078
iter 255," acc, nmi, ri = (0.31682, 0.27174, 2e-05)", loss:0.00002, n_changed_assignment:611, time:4363.500
iter 256," acc, nmi, ri = (0.31257, 0.26994, 4e-05)", loss:0.00004, n_changed_assignment:514, time:4379.459
iter 257," acc, nmi, ri = (0.32026, 0.27334, 1e-05)", loss:0.00001, n_changed_assignment:742, time:4394.958
iter 258," acc, nmi, ri = (0.31723, 0.27036, 8e-05)", loss:0.00008, n_changed_assignment:698, time:4410.098
iter 259," acc, nmi, ri = (0.3227, 0.27344, 1e-05)", loss:0.00001, n_changed_assignment:745, time:4426.210
iter 260," acc, nmi, ri = (0.31647, 0.27033, 1e-05)", loss:0.00001, n_changed_assignment:981, time:4442.811
iter 261," acc, nmi, ri = (0.31636, 0.26894, 1e-05)", loss:0.00001, n_changed_assignment:367, time:4459.480
iter 262," acc, nmi, ri = (0.31583, 0.26592, 1e-05)", loss:0.00001, n_changed_assignment:574, time:4475.254
iter 263," acc, nmi, ri = (0.31636, 0.26679, 1e-05)", loss:0.00001, n_changed_assignment:627, time:4492.216
iter 264," acc, nmi, ri = (0.31735, 0.26462, 1e-05)", loss:0.00001, n_changed_assignment:968, time:4508.434
iter 265," acc, nmi, ri = (0.31455, 0.26423, 1e-05)", loss:0.00001, n_changed_assignment:1180, time:4526.258
iter 266," acc, nmi, ri = (0.3135, 0.2627, 2e-05)", loss:0.00002, n_changed_assignment:595, time:4542.051
iter 267," acc, nmi, ri = (0.31921, 0.26393, 1e-05)", loss:0.00001, n_changed_assignment:569, time:4558.395
iter 268," acc, nmi, ri = (0.31903, 0.26452, 4e-05)", loss:0.00004, n_changed_assignment:585, time:4574.425
iter 269," acc, nmi, ri = (0.33277, 0.26699, 6e-05)", loss:0.00006, n_changed_assignment:3530, time:4592.181
iter 270," acc, nmi, ri = (0.33265, 0.26652, 1e-05)", loss:0.00001, n_changed_assignment:355, time:4608.078
iter 271," acc, nmi, ri = (0.34552, 0.26712, 1e-05)", loss:0.00001, n_changed_assignment:1308, time:4623.902
iter 272," acc, nmi, ri = (0.34412, 0.26614, 1e-05)", loss:0.00001, n_changed_assignment:433, time:4639.970
iter 273," acc, nmi, ri = (0.34267, 0.26213, 5e-05)", loss:0.00005, n_changed_assignment:986, time:4655.972
iter 274," acc, nmi, ri = (0.34336, 0.26434, 1e-05)", loss:0.00001, n_changed_assignment:1421, time:4671.318
iter 275," acc, nmi, ri = (0.34546, 0.26842, 5e-05)", loss:0.00005, n_changed_assignment:1244, time:4688.587
iter 276," acc, nmi, ri = (0.34284, 0.26629, 6e-05)", loss:0.00006, n_changed_assignment:872, time:4703.895
iter 277," acc, nmi, ri = (0.33492, 0.26079, 1e-05)", loss:0.00001, n_changed_assignment:1622, time:4719.489
iter 278," acc, nmi, ri = (0.34418, 0.2625, 3e-05)", loss:0.00003, n_changed_assignment:1341, time:4735.046
iter 279," acc, nmi, ri = (0.34529, 0.26432, 0.0)", loss:0.00000, n_changed_assignment:5384, time:4751.634
iter 280," acc, nmi, ri = (0.33428, 0.25577, 2e-05)", loss:0.00002, n_changed_assignment:1516, time:4767.250
iter 281," acc, nmi, ri = (0.34296, 0.26568, 1e-05)", loss:0.00001, n_changed_assignment:2538, time:4785.019
iter 282," acc, nmi, ri = (0.33487, 0.26255, 1e-05)", loss:0.00001, n_changed_assignment:1294, time:4801.065
iter 283," acc, nmi, ri = (0.33609, 0.26084, 1e-05)", loss:0.00001, n_changed_assignment:515, time:4816.620
iter 284," acc, nmi, ri = (0.33318, 0.26094, 1e-05)", loss:0.00001, n_changed_assignment:694, time:4832.350
iter 285," acc, nmi, ri = (0.33492, 0.26397, 1e-05)", loss:0.00001, n_changed_assignment:1206, time:4847.856
iter 286," acc, nmi, ri = (0.33382, 0.26672, 2e-05)", loss:0.00002, n_changed_assignment:654, time:4865.846
iter 287," acc, nmi, ri = (0.33166, 0.2599, 1e-05)", loss:0.00001, n_changed_assignment:1176, time:4881.999
iter 288," acc, nmi, ri = (0.33487, 0.26323, 0.0)", loss:0.00000, n_changed_assignment:834, time:4897.868
iter 289," acc, nmi, ri = (0.3365, 0.26869, 3e-05)", loss:0.00003, n_changed_assignment:1640, time:4913.519
iter 290," acc, nmi, ri = (0.33516, 0.26992, 9e-05)", loss:0.00009, n_changed_assignment:1139, time:4935.031
iter 291," acc, nmi, ri = (0.33347, 0.27284, 3e-05)", loss:0.00003, n_changed_assignment:586, time:4951.452
iter 292," acc, nmi, ri = (0.33155, 0.26979, 1e-05)", loss:0.00001, n_changed_assignment:865, time:4966.745
iter 293," acc, nmi, ri = (0.33137, 0.2664, 2e-05)", loss:0.00002, n_changed_assignment:671, time:4984.279
iter 294," acc, nmi, ri = (0.33044, 0.26441, 1e-05)", loss:0.00001, n_changed_assignment:720, time:4999.679
iter 295," acc, nmi, ri = (0.33236, 0.26452, 1e-05)", loss:0.00001, n_changed_assignment:1810, time:5016.930
iter 296," acc, nmi, ri = (0.32829, 0.25905, 1e-05)", loss:0.00001, n_changed_assignment:1153, time:5032.906
iter 297," acc, nmi, ri = (0.32637, 0.25306, 4e-05)", loss:0.00004, n_changed_assignment:1092, time:5048.933
iter 298," acc, nmi, ri = (0.33423, 0.25279, 1e-05)", loss:0.00001, n_changed_assignment:3224, time:5064.503
iter 299," acc, nmi, ri = (0.33481, 0.25052, 0.0)", loss:0.00000, n_changed_assignment:568, time:5080.223
iter 300," acc, nmi, ri = (0.33487, 0.2495, 0.0)", loss:0.00000, n_changed_assignment:1291, time:5095.008
iter 301," acc, nmi, ri = (0.34482, 0.2475, 2e-05)", loss:0.00002, n_changed_assignment:5550, time:5112.621
iter 302," acc, nmi, ri = (0.33987, 0.24013, 2e-05)", loss:0.00002, n_changed_assignment:761, time:5127.991
iter 303," acc, nmi, ri = (0.34086, 0.23979, 1e-05)", loss:0.00001, n_changed_assignment:2198, time:5144.841
iter 304," acc, nmi, ri = (0.33766, 0.24109, 2e-05)", loss:0.00002, n_changed_assignment:1293, time:5160.373
iter 305," acc, nmi, ri = (0.3259, 0.23981, 0.0)", loss:0.00000, n_changed_assignment:1919, time:5175.554
iter 306," acc, nmi, ri = (0.3234, 0.24206, 1e-05)", loss:0.00001, n_changed_assignment:467, time:5195.402
iter 307," acc, nmi, ri = (0.33329, 0.24737, 0.0)", loss:0.00000, n_changed_assignment:1282, time:5210.862
iter 308," acc, nmi, ri = (0.3241, 0.24134, 1e-05)", loss:0.00001, n_changed_assignment:943, time:5227.877
iter 309," acc, nmi, ri = (0.33463, 0.24281, 0.0)", loss:0.00000, n_changed_assignment:1529, time:5242.898
iter 310," acc, nmi, ri = (0.34179, 0.24769, 1e-05)", loss:0.00001, n_changed_assignment:960, time:5261.693
iter 311," acc, nmi, ri = (0.32782, 0.23724, 2e-05)", loss:0.00002, n_changed_assignment:2324, time:5277.483
iter 312," acc, nmi, ri = (0.3362, 0.24608, 1e-05)", loss:0.00001, n_changed_assignment:1233, time:5293.628
iter 313," acc, nmi, ri = (0.32701, 0.24153, 6e-05)", loss:0.00006, n_changed_assignment:5406, time:5308.922
iter 314," acc, nmi, ri = (0.3415, 0.24905, 0.0)", loss:0.00000, n_changed_assignment:4829, time:5324.797
iter 315," acc, nmi, ri = (0.32666, 0.24663, 0.0)", loss:0.00000, n_changed_assignment:1132, time:5344.613
iter 316," acc, nmi, ri = (0.31583, 0.23005, 3e-05)", loss:0.00003, n_changed_assignment:2583, time:5360.375
iter 317," acc, nmi, ri = (0.33551, 0.23713, 0.0)", loss:0.00000, n_changed_assignment:2652, time:5377.686
iter 318," acc, nmi, ri = (0.32212, 0.23319, 1e-05)", loss:0.00001, n_changed_assignment:1415, time:5393.604
iter 319," acc, nmi, ri = (0.31426, 0.22713, 0.0)", loss:0.00000, n_changed_assignment:1138, time:5411.292
iter 320," acc, nmi, ri = (0.31525, 0.22312, 1e-05)", loss:0.00001, n_changed_assignment:940, time:5427.092
iter 321," acc, nmi, ri = (0.31339, 0.2272, 0.0)", loss:0.00000, n_changed_assignment:1053, time:5444.538
iter 322," acc, nmi, ri = (0.31845, 0.22054, 0.0)", loss:0.00000, n_changed_assignment:1605, time:5460.159
iter 323," acc, nmi, ri = (0.3358, 0.23242, 0.0)", loss:0.00000, n_changed_assignment:1674, time:5475.383
iter 324," acc, nmi, ri = (0.33184, 0.23395, 1e-05)", loss:0.00001, n_changed_assignment:1548, time:5490.222
iter 325," acc, nmi, ri = (0.32119, 0.23469, 1e-05)", loss:0.00001, n_changed_assignment:1822, time:5507.185
iter 326," acc, nmi, ri = (0.32119, 0.23466, 1e-05)", loss:0.00001, n_changed_assignment:1150, time:5523.029
iter 327," acc, nmi, ri = (0.32241, 0.23859, 0.0)", loss:0.00000, n_changed_assignment:917, time:5538.613
iter 328," acc, nmi, ri = (0.32357, 0.23618, 0.0)", loss:0.00000, n_changed_assignment:1247, time:5554.287
iter 329," acc, nmi, ri = (0.31863, 0.2294, 0.0)", loss:0.00000, n_changed_assignment:1091, time:5569.933
iter 330," acc, nmi, ri = (0.31554, 0.22836, 0.0)", loss:0.00000, n_changed_assignment:1213, time:5589.859
iter 331," acc, nmi, ri = (0.31222, 0.22027, 1e-05)", loss:0.00001, n_changed_assignment:1466, time:5605.673
iter 332," acc, nmi, ri = (0.31414, 0.22308, 0.0)", loss:0.00000, n_changed_assignment:711, time:5621.706
iter 333," acc, nmi, ri = (0.31135, 0.22238, 0.0)", loss:0.00000, n_changed_assignment:351, time:5637.509
iter 334," acc, nmi, ri = (0.31985, 0.22943, 4e-05)", loss:0.00004, n_changed_assignment:1777, time:5652.871
iter 335," acc, nmi, ri = (0.31705, 0.22852, 1e-05)", loss:0.00001, n_changed_assignment:2369, time:5671.560
iter 336," acc, nmi, ri = (0.3124, 0.22246, 0.0)", loss:0.00000, n_changed_assignment:1068, time:5687.130
iter 337," acc, nmi, ri = (0.32049, 0.23297, 0.0)", loss:0.00000, n_changed_assignment:1742, time:5702.739
iter 338," acc, nmi, ri = (0.32008, 0.23142, 0.0)", loss:0.00000, n_changed_assignment:567, time:5718.460
iter 339," acc, nmi, ri = (0.3156, 0.22395, 2e-05)", loss:0.00002, n_changed_assignment:1646, time:5734.237
iter 340," acc, nmi, ri = (0.3195, 0.22744, 1e-05)", loss:0.00001, n_changed_assignment:1923, time:5750.102
iter 341," acc, nmi, ri = (0.31659, 0.22983, 0.0)", loss:0.00000, n_changed_assignment:1616, time:5768.209
iter 342," acc, nmi, ri = (0.31467, 0.23048, 0.0)", loss:0.00000, n_changed_assignment:1423, time:5783.559
iter 343," acc, nmi, ri = (0.32823, 0.23834, 0.0)", loss:0.00000, n_changed_assignment:1981, time:5798.876
iter 344," acc, nmi, ri = (0.33015, 0.24169, 0.0)", loss:0.00000, n_changed_assignment:763, time:5815.592
iter 345," acc, nmi, ri = (0.31717, 0.23335, 0.0)", loss:0.00000, n_changed_assignment:2695, time:5831.264
iter 346," acc, nmi, ri = (0.32963, 0.25555, 0.0)", loss:0.00000, n_changed_assignment:2824, time:5848.950
iter 347," acc, nmi, ri = (0.3298, 0.25532, 0.0)", loss:0.00000, n_changed_assignment:1004, time:5865.195
iter 348," acc, nmi, ri = (0.32526, 0.24967, 3e-05)", loss:0.00003, n_changed_assignment:2001, time:5882.546
iter 349," acc, nmi, ri = (0.33417, 0.25307, 0.0)", loss:0.00000, n_changed_assignment:2352, time:5898.533
iter," acc, nmi, ri ", loss, n_changed_assignment, time:2024-04-04 00:30:25
iter 0," acc, nmi, ri = (0.37817, 0.29438, 0.0)", loss:0.00000, n_changed_assignment:17180, time:160.780
iter 1," acc, nmi, ri = (0.32212, 0.28979, 0.00126)", loss:0.00126, n_changed_assignment:3919, time:187.559
iter 2," acc, nmi, ri = (0.31129, 0.28613, 0.0038)", loss:0.00380, n_changed_assignment:4992, time:204.923
iter," acc, nmi, ri ", loss, n_changed_assignment, time:2024-04-07 22:06:06
iter 0," acc, nmi, ri = (0.37934, 0.29384, 0.0)", loss:0.00000, n_changed_assignment:17180, time:165.428
iter 1," acc, nmi, ri = (0.32311, 0.28833, 0.00742)", loss:0.00742, n_changed_assignment:4114, time:182.694
iter 2," acc, nmi, ri = (0.31432, 0.28964, 0.00113)", loss:0.00113, n_changed_assignment:4961, time:199.159
iter," acc, nmi, ri ", loss, n_changed_assignment, time:2024-04-07 22:14:24
iter 0," acc, nmi, ri = (0.33318, 0.29454, 0.0)", loss:0.00000, n_changed_assignment:17180, time:386.881
iter 1," acc, nmi, ri = (0.33231, 0.29137, 0.00099)", loss:0.00099, n_changed_assignment:706, time:403.915
iter 2," acc, nmi, ri = (0.33434, 0.29232, 0.00077)", loss:0.00077, n_changed_assignment:916, time:423.781
iter," acc, nmi, ri ", loss, n_changed_assignment, time:2024-04-07 22:31:08
iter 0," acc, nmi, ri = (0.43376, 0.34254, 0.0)", loss:0.00000, n_changed_assignment:17180, time:365.082
iter 1," acc, nmi, ri = (0.43696, 0.33249, 0.00237)", loss:0.00237, n_changed_assignment:3895, time:381.173
iter 2," acc, nmi, ri = (0.37171, 0.32682, 0.00881)", loss:0.00881, n_changed_assignment:3868, time:397.176
